chrom	start	end	strand	name	commonName	type	source	novel
chr06	197258	199466	-	SY_F0126C	SY_F0126C	SUT	genenv	TRUE
chr06	202256	204016	-	YFR024C-A	LSB3	ORF-T	SGD	FALSE
chr06	204208	205336	-	YFR025C	HIS2	ORF-T	SGD	FALSE
chr06	206558	207855	-	YFR026C	YFR026C	ORF-T	XU09	FALSE
chr06	207918	208352	-	SY_F0130C	SY_F0130C	SUT	genenv	TRUE
chr06	209033	210707	-	YFR028C	CDC14	ORF-T	SGD	FALSE
chr06	210743	211129	-	SY_F0132C	SY_F0132C	SUT	genenv	TRUE
chr06	213549	213972	-	SUT530	SUT530	SUT	XU09	FALSE
chr06	217123	220747	-	YFR031C	SMC2	ORF-T	SGD	FALSE
chr06	220963	222075	-	YFR031C-A	RPL2A	ORF-T	SGD	FALSE
chr06	223747	224467	-	YFR032C-A	RPL29	ORF-T	SGD	FALSE
chr06	224779	225467	-	YFR033C	QCR6	ORF-T	SGD	FALSE
chr06	225483	226579	-	YFR034C	PHO4	ORF-T	SGD	FALSE
chr06	227967	229834	-	YFR037C	RSC8	ORF-T	SGD	FALSE
chr06	232618	234290	-	YFR039C	YFR039C	ORF-T	SGD	FALSE
chr06	237818	238914	-	YFR041C	ERJ5	ORF-T	SGD	FALSE
chr06	239698	240562	-	YFR043C	IRC6	ORF-T	SGD	FALSE
chr06	240578	242090	-	YFR044C	DUG1	ORF-T	SGD	FALSE
chr06	243533	244877	-	YFR046C	CNN1	ORF-T	SGD	FALSE
chr06	244885	245829	-	YFR047C	BNA6	ORF-T	SGD	FALSE
chr06	248047	248762	-	SY_F0146C	SY_F0146C	SUT	genenv	TRUE
chr06	249501	250557	-	YFR050C	PRE4	ORF-T	SGD	FALSE
chr06	250709	252469	-	YFR051C	RET2	ORF-T	SGD	FALSE
chr06	254053	255741	-	YFR053C	HXK1	ORF-T	SGD	FALSE
chr06	259143	261608	-	YFR054C	YFR054C	ORF-T	SGD	TRUE
chr06	263063	264024	-	SUT531	SUT531	SUT	XU09	FALSE
chr06	264356	265569	-	YFR056C	YFR056C	ORF-T	SGD	TRUE
chr06	266296	266955	-	SY_F0153C	SY_F0153C	SUT	genenv	TRUE
chr06	267033	267593	-	SY_F0154C	SUT_SY0740	SUT	XU11	FALSE
chr07	11997	13503	+	SY_G0001W	SY_G0001W	SUT	genenv	TRUE
chr07	14622	16511	+	YGL256W	ADH4	ORF-T	SGD	FALSE
chr07	16551	17063	+	SUT108	SUT108	SUT	XU09	FALSE
chr07	18903	20778	+	YGL255W	ZRT1	ORF-T	XU09	FALSE
chr07	20778	22165	+	YGL255W	ZRT1	ORF-T	SGD	FALSE
chr07	22349	23934	+	YGL254W	FZF1	ORF-T	SGD	FALSE
chr07	23934	25638	+	YGL253W	HXK2	ORF-T	SGD	FALSE
chr07	27866	31069	+	SY_G0008W	SY_G0008W	SUT	genenv	TRUE
chr07	27962	29826	+	SUT109	SUT109	SUT	XU09	FALSE
chr07	31902	32894	+	YGL250W	RMR1	ORF-T	SGD	FALSE
chr07	34293	35459	+	YGL249W	ZIP2	ORF-T	SGD	TRUE
chr07	35590	36878	+	YGL248W	PDE1	ORF-T	SGD	FALSE
chr07	36942	37630	+	YGL247W	BRR6	ORF-T	SGD	FALSE
chr07	39030	41246	+	YGL245W	GUS1	ORF-T	SGD	FALSE
chr07	41462	43214	+	YGL244W	RTF1	ORF-T	SGD	FALSE
chr07	43294	44632	+	YGL243W	TAD1	ORF-T	SGD	FALSE
chr07	45448	48528	+	YGL241W	KAP114	ORF-T	SGD	FALSE
chr07	48616	49568	+	YGL240W	DOC1	ORF-T	SGD	FALSE
chr07	49584	52576	+	YGL238W	CSE1	ORF-T	SGD	FALSE
chr07	53554	53811	+	SY_G0020W	SY_G0020W	SUT	genenv	TRUE
chr07	56416	59024	+	YGL234W	ADE5%2C7	ORF-T	SGD	FALSE
chr07	59112	61928	+	YGL233W	SEC15	ORF-T	SGD	FALSE
chr07	62104	63104	+	YGL232W	TAN1	ORF-T	SGD	FALSE
chr07	63811	64337	+	SUT110	SUT110	SUT	XU09	FALSE
chr07	67576	69476	+	YGL228W	SHE10	ORF-T	SGD	FALSE
chr07	69668	72692	+	YGL227W	VID30	ORF-T	SGD	FALSE
chr07	73421	73853	+	YGL226W	MTC3	ORF-T	SGD	FALSE
chr07	75452	77509	+	SUT111	SUT111	SUT	XU09	FALSE
chr07	77525	78845	+	YGL225W	VRG4	ORF-T	SGD	FALSE
chr07	78845	79685	+	SY_G0030W	SUT_SY0192	SUT	XU11	FALSE
chr07	79955	80579	+	SY_G0031W	SY_G0031W	SUT	genenv	TRUE
chr07	81383	82159	+	SY_G0032W	SY_G0032W	SUT	genenv	TRUE
chr07	83141	83653	+	YGL220W	FRA2	ORF-T	SGD	FALSE
chr07	85357	88085	+	YGL216W	KIP3	ORF-T	SGD	FALSE
chr07	88229	90598	+	YGL215W	CLG1	ORF-T	SGD	FALSE
chr07	92152	93152	+	YGL212W	VAM7	ORF-T	SGD	FALSE
chr07	93160	94450	+	YGL211W	NCS6	ORF-T	SGD	FALSE
chr07	94514	95306	+	YGL210W	YPT32	ORF-T	SGD	FALSE
chr07	96551	97855	+	YGL209W	MIG2	ORF-T	SGD	FALSE
chr07	98039	99428	+	YGL208W	SIP2	ORF-T	SGD	FALSE
chr07	99620	103068	+	YGL207W	SPT16	ORF-T	SGD	FALSE
chr07	108694	111371	+	YGL205W	POX1	ORF-T	SGD	FALSE
chr07	110781	111309	+	YGL205W	POX1	ORF-T	XU09	FALSE
chr07	116703	118471	+	YGL202W	ARO8	ORF-T	SGD	FALSE
chr07	121983	122891	+	SY_G0045W	SY_G0045W	SUT	genenv	TRUE
chr07	123207	123879	+	SY_G0046W	SY_G0046W	SUT	genenv	TRUE
chr07	124367	125143	+	YGL198W	YIP4	ORF-T	SGD	FALSE
chr07	125159	130529	+	YGL197W	MDS3	ORF-T	SGD	FALSE
chr07	130641	132073	+	YGL196W	DSD1	ORF-T	SGD	FALSE
chr07	132297	140409	+	YGL195W	GCN1	ORF-T	SGD	FALSE
chr07	141515	142166	+	SY_G0051W	SY_G0051W	SUT	genenv	TRUE
chr07	142776	144876	+	YGL192W	IME4	ORF-T	SGD	FALSE
chr07	142916	144858	+	YGL192W	IME4	ORF-T	SGD	FALSE
chr07	145145	145457	+	SY_G0054W	SUT_SY0193	SUT	XU11	FALSE
chr07	145489	146225	+	YGL191W	COX13	ORF-T	SGD	FALSE
chr07	148607	149085	+	CUT128	CUT128	CUT	XU09	FALSE
chr07	150208	150734	+	SY_G0057W	SUT_SY0194	SUT	XU11	FALSE
chr07	155681	156924	+	SY_G0058W	SY_G0058W	SUT	genenv	TRUE
chr07	158649	160009	+	YGL181W	GTS1	ORF-T	SGD	FALSE
chr07	160305	163809	+	YGL180W	ATG1	ORF-T	SGD	FALSE
chr07	167185	167436	+	SY_G0061W	SY_G0061W	SUT	genenv	TRUE
chr07	167697	168145	+	YGL178W, YGL177W	MPT5, YGL177W	ORF-T	XU09	TRUE
chr07	168168	168523	+	YGL178W	MPT5	ORF-T	SGD	TRUE
chr07	168594	171962	+	YGL178W	MPT5	ORF-T	SGD	FALSE
chr07	175330	176274	+	YGL174W	BUD13	ORF-T	SGD	FALSE
chr07	181468	183020	+	YGL172W	NUP49	ORF-T	SGD	FALSE
chr07	183172	184988	+	YGL171W	ROK1	ORF-T	SGD	FALSE
chr07	185036	185540	+	CUT131	CUT131	CUT	XU09	FALSE
chr07	186805	188325	+	YGL169W	SUA5	ORF-T	SGD	FALSE
chr07	190290	190982	+	SY_G0070W	SY_G0070W	SUT	genenv	TRUE
chr07	191925	192733	+	YGL166W	CUP2	ORF-T	SGD	FALSE
chr07	194278	194565	+	SUT112	SUT112	SUT	XU09	FALSE
chr07	198833	199929	+	YGL162W	SUT1	ORF-T	SGD	FALSE
chr07	201241	203185	+	YGL160W	AIM14	ORF-T	SGD	FALSE
chr07	203505	204825	+	YGL159W	YGL159W	ORF-T	SGD	FALSE
chr07	204841	206043	+	YGLWtau2	YGLWtau2	other	XU09	FALSE
chr07	207702	209479	+	YGL158W	RCK1	ORF-T	SGD	FALSE
chr07	209738	210906	+	YGL157W	ARI1	ORF-T	SGD	FALSE
chr07	211163	214619	+	YGL156W	AMS1	ORF-T	SGD	FALSE
chr07	214779	216443	+	YGL155W	CDC43	ORF-T	SGD	FALSE
chr07	217059	218147	+	YGL153W	PEX14	ORF-T	SGD	FALSE
chr07	218315	221852	+	YGL151W	NUT1	ORF-T	SGD	FALSE
chr07	227175	228487	+	YGL148W	ARO2	ORF-T	SGD	FALSE
chr07	231031	233311	+	YGL145W	TIP20	ORF-T	SGD	FALSE
chr07	239151	242039	+	YGL141W	HUL5	ORF-T	SGD	FALSE
chr07	246247	249303	+	YGL139W	FLC3	ORF-T	SGD	FALSE
chr07	250633	254027	+	YGL137W	SEC27	ORF-T	SGD	FALSE
chr07	250671	253759	+	YGL137W	SEC27	ORF-T	SGD	FALSE
chr07	255386	256274	+	YGL135W	RPL1B	ORF-T	SGD	FALSE
chr07	256418	257906	+	YGL134W	PCL10	ORF-T	SGD	FALSE
chr07	258370	262466	+	YGL133W	ITC1	ORF-T	SGD	FALSE
chr07	259428	262392	+	YGL133W	ITC1	ORF-T	SGD	FALSE
chr07	266963	268531	+	YGL130W	CEG1	ORF-T	SGD	FALSE
chr07	271787	273139	+	YGL126W	SCS3	ORF-T	SGD	FALSE
chr07	273235	273915	+	YGL125W	MET13	ORF-T	XU09	FALSE
chr07	273955	275548	+	YGL125W	MET13	ORF-T	XU09	FALSE
chr07	275656	276373	+	SY_G0097W	SY_G0097W	SUT	genenv	TRUE
chr07	277377	278094	+	SY_G0098W	SY_G0098W	SUT	genenv	TRUE
chr07	278346	279346	+	YGL123W	RPS2	ORF-T	SGD	FALSE
chr07	285266	286842	+	YGL119W	COQ8	ORF-T	SGD	FALSE
chr07	287128	287988	+	CUT136	CUT136	CUT	XU09	FALSE
chr07	289307	290299	+	YGL117W	YGL117W	ORF-T	SGD	FALSE
chr07	290534	292590	+	YGL116W	CDC20	ORF-T	SGD	FALSE
chr07	292790	293950	+	YGL115W	SNF4	ORF-T	SGD	FALSE
chr07	294086	296542	+	YGL114W	YGL114W	ORF-T	SGD	FALSE
chr07	296750	299062	+	YGL113W	SLD3	ORF-T	SGD	FALSE
chr07	300838	302422	+	YGL111W	NSA1	ORF-T	SGD	FALSE
chr07	307382	308150	+	YGL106W	MLC1	ORF-T	SGD	FALSE
chr07	308254	309574	+	YGL105W	ARC1	ORF-T	SGD	FALSE
chr07	309694	311062	+	SUT113	SUT113	SUT	XU09	FALSE
chr07	311294	311742	+	SY_G0111W	SUT_SY0198	SUT	XU11	FALSE
chr07	311798	312903	+	YGL103W	RPL28	ORF-T	SGD	FALSE
chr07	313039	313959	+	YGL101W	YGL101W	ORF-T	SGD	FALSE
chr07	314063	315255	+	YGL100W	SEH1	ORF-T	SGD	FALSE
chr07	315455	317439	+	YGL099W	LSG1	ORF-T	SGD	FALSE
chr07	317663	317879	+	snR82	SNR82	other	SGD	FALSE
chr07	318167	319935	+	YGL098W	USE1	ORF-T	SGD	FALSE
chr07	320896	321416	+	SUT114	SUT114	SUT	XU09	FALSE
chr07	322616	324224	+	YGL097W	SRM1	ORF-T	SGD	FALSE
chr07	325168	326104	+	SUT115	SUT115	SUT	XU09	FALSE
chr07	326112	328768	+	YGL096W	TOS8	ORF-T	SGD	FALSE
chr07	329501	329764	+	tE(UUC)G1	SOE1	other	XU09	FALSE
chr07	335668	338556	+	YGL093W	SPC105	ORF-T	SGD	FALSE
chr07	338684	342804	+	YGL092W	NUP145	ORF-T	SGD	FALSE
chr07	344164	346164	+	YGL090W	LIF1	ORF-T	XU09	FALSE
chr07	344188	345574	+	YGL090W	LIF1	ORF-T	SGD	FALSE
chr07	346853	347307	+	SY_G0127W	SUT_SY0203	SUT	XU11	FALSE
chr07	346860	347004	+	YGL088W	YGL088W	ORF-T	SGD	TRUE
chr07	348044	350365	+	YGL086W	MAD1	ORF-T	SGD	FALSE
chr07	350477	351493	+	YGL085W	LCL3	ORF-T	SGD	FALSE
chr07	353893	356477	+	YGL083W	SCY1	ORF-T	SGD	FALSE
chr07	356661	358045	+	YGL082W	YGL082W	ORF-T	SGD	FALSE
chr07	358221	359336	+	YGL081W	YGL081W	ORF-T	SGD	FALSE
chr07	359464	360168	+	YGL080W	FMP37	ORF-T	SGD	FALSE
chr07	360320	361136	+	YGL079W	YGL079W	ORF-T	SGD	FALSE
chr07	363000	364992	+	SUT116	SUT116	SUT	XU09	FALSE
chr07	369368	372257	+	YGL073W	HSF1	ORF-T	SGD	FALSE
chr07	372457	375129	+	YGL071W	AFT1	ORF-T	SGD	FALSE
chr07	375953	376777	+	YGL068W	MNP1	ORF-T	SGD	FALSE
chr07	376921	378217	+	YGL067W	NPY1	ORF-T	SGD	FALSE
chr07	378337	380753	+	YGL066W	SGF73	ORF-T	SGD	FALSE
chr07	380902	381691	+	SY_G0142W	SY_G0142W	SUT	genenv	TRUE
chr07	384321	386067	+	YGL063W	PUS2	ORF-T	SGD	FALSE
chr07	386083	389741	+	YGL062W	PYC1	ORF-T	SGD	FALSE
chr07	389895	390421	+	SUT117	SUT117	SUT	XU09	FALSE
chr07	390901	393021	+	YGL060W	YBP2	ORF-T	SGD	FALSE
chr07	393037	394638	+	YGL059W	PKP2	ORF-T	SGD	FALSE
chr07	394838	395758	+	YGL058W	RAD6	ORF-T	SGD	FALSE
chr07	399146	401392	+	YGL055W	OLE1	ORF-T	XU09	FALSE
chr07	399492	401349	+	YGL055W	OLE1	ORF-T	SGD	FALSE
chr07	406793	407769	+	YGL050W	TYW3	ORF-T	SGD	FALSE
chr07	412554	413258	+	YGL047W	ALG13	ORF-T	SGD	FALSE
chr07	413776	414334	+	SY_G0153W	SY_G0153W	SUT	genenv	TRUE
chr07	414963	417004	+	YGL045W	RIM8	ORF-T	SGD	FALSE
chr07	417367	418215	+	SY_G0155W	SY_G0155W	SUT	genenv	TRUE
chr07	418532	419740	+	YGL043W	DST1	ORF-T	SGD	FALSE
chr07	419852	420516	+	YGL041W-A	YGL041W-A	ORF-T	SGD	FALSE
chr07	423204	424028	+	SUT118	SUT118	SUT	XU09	FALSE
chr07	424516	424892	+	SY_G0159W	SUT_SY0206	SUT	XU11	FALSE
chr07	424940	426212	+	YGL039W	YGL039W	ORF-T	SGD	FALSE
chr07	428228	429020	+	CUT143	CUT143	CUT	XU09	FALSE
chr07	429603	432435	+	YGL036W	YGL036W	ORF-T	SGD	FALSE
chr07	434582	436158	+	SUT119	SUT119	SUT	XU09	FALSE
chr07	436841	437440	+	YGL033W	HOP2	ORF-T	SGD	TRUE
chr07	437244	437395	+	YGL033W	HOP2	ORF-T	SGD	TRUE
chr07	437466	437644	+	SY_G0166W	SY_G0166W	SUT	genenv	TRUE
chr07	440106	440866	+	YGL030W	RPL30	ORF-T	SGD	FALSE
chr07	441082	441650	+	YGL029W	CGR1	ORF-T	SGD	FALSE
chr07	443670	444052	+	SY_G0169W	SY_G0169W	SUT	genenv	TRUE
chr07	453438	455846	+	YGL022W	STT3	ORF-T	SGD	FALSE
chr07	455990	458238	+	YGL021W	ALK1	ORF-T	SGD	FALSE
chr07	456534	458111	+	YGL021W	ALK1	ORF-T	SGD	FALSE
chr07	459166	460190	+	YGL019W	CKB1	ORF-T	SGD	FALSE
chr07	460953	462593	+	YGL017W	ATE1	ORF-T	SGD	FALSE
chr07	462753	466193	+	YGL016W	KAP122	ORF-T	SGD	FALSE
chr07	466849	469989	+	YGL014W	PUF4	ORF-T	SGD	FALSE
chr07	473944	475512	+	YGL012W	ERG4	ORF-T	SGD	FALSE
chr07	476608	477352	+	YGL010W	YGL010W	ORF-T	SGD	FALSE
chr07	485135	485526	+	SUT120	SUT120	SUT	XU09	FALSE
chr07	485557	486082	+	CUT144	CUT144	CUT	XU09	FALSE
chr07	486617	490676	+	YGL006W	PMC1	ORF-T	SGD	FALSE
chr07	495581	496501	+	YGL002W	ERP6	ORF-T	SGD	FALSE
chr07	501265	503777	+	YGR003W	CUL3	ORF-T	SGD	FALSE
chr07	504017	505689	+	YGR004W	PEX31	ORF-T	SGD	FALSE
chr07	507209	508097	+	YGR006W	PRP18	ORF-T	SGD	FALSE
chr07	508113	509209	+	YGR007W	MUQ1	ORF-T	SGD	FALSE
chr07	509974	510213	+	CUT145	CUT145	CUT	XU09	FALSE
chr07	512659	514067	+	YGR010W	NMA2	ORF-T	SGD	FALSE
chr07	514291	515539	+	YGR012W	YGR012W	ORF-T	SGD	FALSE
chr07	515683	517731	+	YGR013W	SNU71	ORF-T	SGD	FALSE
chr07	517827	522166	+	YGR014W	MSB2	ORF-T	SGD	FALSE
chr07	523438	524814	+	YGR016W	YGR016W	ORF-T	SGD	FALSE
chr07	524822	525958	+	YGR017W	YGR017W	ORF-T	SGD	FALSE
chr07	526094	526294	+	SUT121	SUT121	SUT	XU09	FALSE
chr07	526382	527870	+	YGR019W	UGA1	ORF-T	SGD	FALSE
chr07	528766	529782	+	YGR021W	YGR021W	ORF-T	SGD	FALSE
chr07	530238	532382	+	YGR023W	MTL1	ORF-T	SGD	FALSE
chr07	532870	533300	+	SY_G0198W	SY_G0198W	SUT	genenv	TRUE
chr07	534038	534510	+	YGR025W, YGR026W	YGR025W, YGR026W	other	XU09	FALSE
chr07	543280	544633	+	YGR028W	MSP1	ORF-T	SGD	FALSE
chr07	544777	545545	+	YGR029W	ERV1	ORF-T	SGD	FALSE
chr07	546350	547090	+	snR46	SNR46	other	SGD	FALSE
chr07	547661	549157	+	YGR031W	YGR031W	ORF-T	SGD	FALSE
chr07	549173	555245	+	YGR032W	GSC2	ORF-T	SGD	FALSE
chr07	556966	558046	+	YGR034W	RPL26B	ORF-T	SGD	FALSE
chr07	560438	561000	+	CUT148	CUT148	CUT	XU09	FALSE
chr07	561760	562656	+	YGR038W	ORM1	ORF-T	SGD	FALSE
chr07	578379	580435	+	YGR041W	BUD9	ORF-T	SGD	FALSE
chr07	580683	581635	+	YGR042W	YGR042W	ORF-T	SGD	FALSE
chr07	582815	583300	+	SY_G0210W	SY_G0210W	SUT	genenv	TRUE
chr07	583404	584142	+	SY_G0211W	SY_G0211W	SUT	genenv	TRUE
chr07	585664	585975	+	SY_G0212W	SY_G0212W	SUT	genenv	TRUE
chr07	586012	587636	+	YGR046W	TAM41	ORF-T	SGD	FALSE
chr07	590996	592212	+	YGR048W	UFD1	ORF-T	SGD	FALSE
chr07	592412	593349	+	YGR049W	SCM4	ORF-T	SGD	FALSE
chr07	594357	594605	+	YGR052W	FMP48	ORF-T	XU09	TRUE
chr07	594709	596085	+	YGR052W	FMP48	ORF-T	SGD	FALSE
chr07	597765	600062	+	YGR054W	YGR054W	ORF-T	SGD	FALSE
chr07	600141	600554	+	SY_G0219W	SY_G0219W	SUT	genenv	TRUE
chr07	600639	602511	+	YGR055W	MUP1	ORF-T	SGD	FALSE
chr07	602847	605727	+	YGR056W	RSC1	ORF-T	SGD	FALSE
chr07	606980	607203	+	CUT149	CUT149	CUT	XU09	FALSE
chr07	607359	608559	+	YGR058W	PEF1	ORF-T	SGD	FALSE
chr07	608817	610433	+	YGR059W	SPR3	ORF-T	SGD	TRUE
chr07	610689	610817	+	SY_G0225W	SUT_SY0212	SUT	XU11	FALSE
chr07	610836	610938	+	snR48	SNR48	other	SGD	FALSE
chr07	611744	613064	+	YGR060W	ERG25	ORF-T	SGD	FALSE
chr07	621727	623212	+	SY_G0228W	SY_G0228W	SUT	genenv	TRUE
chr07	623293	623637	+	SUT123	SUT123	SUT	XU09	FALSE
chr07	627453	628648	+	YGR068W-A	YGR068W-A	ORF-T	SGD	TRUE
chr07	629032	632688	+	YGR070W	ROM1	ORF-T	SGD	FALSE
chr07	635504	636752	+	YGR072W	UPF3	ORF-T	SGD	FALSE
chr07	636952	637680	+	YGR074W	SMD1	ORF-T	SGD	FALSE
chr07	642074	643170	+	YGR079W	YGR079W	ORF-T	SGD	FALSE
chr07	643242	644330	+	YGR080W	TWF1	ORF-T	SGD	FALSE
chr07	645266	646002	+	YGR082W	TOM20	ORF-T	SGD	FALSE
chr07	650779	651544	+	SY_G0237W	SY_G0237W	SUT	genenv	TRUE
chr07	652118	652438	+	SUT125	SUT125	SUT	XU09	FALSE
chr07	653504	654364	+	SY_G0239W	SY_G0239W	SUT	genenv	TRUE
chr07	655878	657686	+	YGR088W	CTT1	ORF-T	SGD	FALSE
chr07	657967	661183	+	YGR089W	NNF2	ORF-T	SGD	FALSE
chr07	661351	662801	+	SUT126	SUT126	SUT	XU09	FALSE
chr07	663345	667417	+	YGR090W	UTP22	ORF-T	SGD	FALSE
chr07	667545	669217	+	YGR091W	PRP31	ORF-T	SGD	FALSE
chr07	669377	671337	+	YGR092W	DBF2	ORF-T	SGD	FALSE
chr07	671593	673209	+	YGR093W	YGR093W	ORF-T	SGD	FALSE
chr07	673457	676841	+	YGR094W	VAS1	ORF-T	SGD	FALSE
chr07	677834	678890	+	YGR096W	TPC1	ORF-T	SGD	FALSE
chr07	679725	683629	+	YGR097W	ASK10	ORF-T	SGD	FALSE
chr07	679924	683557	+	YGR097W	ASK10	ORF-T	SGD	FALSE
chr07	683712	684248	+	SY_G0251W	SY_G0251W	SUT	genenv	TRUE
chr07	684285	684907	+	SY_G0252W	SY_G0252W	SUT	genenv	TRUE
chr07	689109	691269	+	YGR099W	TEL2	ORF-T	SGD	FALSE
chr07	691445	694477	+	YGR100W	MDR1	ORF-T	SGD	FALSE
chr07	694565	695757	+	YGR101W	PCP1	ORF-T	SGD	FALSE
chr07	696653	698685	+	YGR103W	NOP7	ORF-T	SGD	FALSE
chr07	699821	700253	+	YGR105W	VMA21	ORF-T	SGD	FALSE
chr07	701332	701861	+	CUT153	CUT153	CUT	XU09	FALSE
chr07	702582	703357	+	SY_G0259W	SUT_SY0216	SUT	XU11	FALSE
chr07	703382	703803	+	SY_G0260W	SUT_SY0217	SUT	XU11	FALSE
chr07	704036	704542	+	YGR107W	YGR107W	other	XU09	FALSE
chr07	704582	706470	+	YGR108W	CLB1	ORF-T	SGD	FALSE
chr07	706584	707827	+	SY_G0263W	SY_G0263W	SUT	genenv	TRUE
chr07	714023	714435	+	SY_G0264W	SY_G0264W	SUT	genenv	TRUE
chr07	714926	716366	+	YGR110W	CLD1	ORF-T	SGD	FALSE
chr07	716318	716616	+	SY_G0266W	SY_G0266W	SUT	genenv	TRUE
chr07	717029	718421	+	YGR111W	YGR111W	ORF-T	SGD	FALSE
chr07	718574	720014	+	YGR112W	SHY1	ORF-T	SGD	FALSE
chr07	720110	721502	+	YGR113W	DAM1	ORF-T	SGD	FALSE
chr07	721614	726230	+	YGR116W	SPT6	ORF-T	SGD	FALSE
chr07	728190	729286	+	YGR118W	RPS23A	ORF-T	SGD	FALSE
chr07	729690	729929	+	SY_G0272W	SY_G0272W	SUT	genenv	TRUE
chr07	731238	731870	+	SUT127	SUT127	SUT	XU09	FALSE
chr07	732622	734382	+	SUT128	SUT128	SUT	XU09	FALSE
chr07	735055	736767	+	YGR122W	YGR122W	ORF-T	SGD	FALSE
chr07	737624	737815	+	tR(UCU)G3	tR(UCU)G3	other	SGD	FALSE
chr07	737851	738591	+	SY_G0277W	SY_G0277W	SUT	genenv	TRUE
chr07	738603	739326	+	SY_G0278W	SY_G0278W	SUT	genenv	TRUE
chr07	739679	740276	+	SUT129	SUT129	SUT	XU09	FALSE
chr07	740975	743204	+	YGR124W	ASN2	ORF-T	SGD	FALSE
chr07	743383	746860	+	YGR125W	YGR125W	ORF-T	SGD	FALSE
chr07	743538	746813	+	YGR125W	YGR125W	ORF-T	SGD	FALSE
chr07	746983	747847	+	YGR126W	YGR126W	ORF-T	SGD	FALSE
chr07	747855	749177	+	YGR127W	YGR127W	ORF-T	SGD	FALSE
chr07	751649	752657	+	YGR129W	SYF2	ORF-T	SGD	FALSE
chr07	752686	753839	+	SUT130	SUT130	SUT	XU09	FALSE
chr07	754252	755065	+	SY_G0287W	SY_G0287W	SUT	genenv	TRUE
chr07	755433	756521	+	YGR131W	FHN1	ORF-T	SGD	FALSE
chr07	758209	758857	+	YGR133W	PEX4	ORF-T	SGD	FALSE
chr07	758873	762601	+	YGR134W	CAF130	ORF-T	SGD	FALSE
chr07	762617	763545	+	YGR135W	PRE9	ORF-T	SGD	FALSE
chr07	763689	764681	+	YGR136W	LSB1	ORF-T	SGD	FALSE
chr07	768753	771633	+	YGR140W	CBF2	ORF-T	SGD	FALSE
chr07	771809	773329	+	YGR141W	VPS62	ORF-T	SGD	FALSE
chr07	773616	775040	+	YGR142W	BTN2	ORF-T	SGD	FALSE
chr07	776033	779146	+	YGR143W	SKN1	ORF-T	SGD	FALSE
chr07	779500	780232	+	SUT131	SUT131	SUT	XU09	FALSE
chr07	781487	782768	+	YGR144W	THI4	ORF-T	SGD	FALSE
chr07	783040	785288	+	YGR145W	ENP2	ORF-T	SGD	FALSE
chr07	785506	786546	+	SUT132	SUT132	SUT	XU09	FALSE
chr07	786755	787329	+	SUT132	SUT132	SUT	XU09	FALSE
chr07	789956	791846	+	YGR149W	YGR149W	ORF-T	SGD	FALSE
chr07	794642	795694	+	YGRWdelta26	YGRWdelta26	other	XU09	FALSE
chr07	797545	798250	+	YGR153W	YGR153W	ORF-T	SGD	FALSE
chr07	799279	799804	+	SY_G0305W	SY_G0305W	SUT	genenv	TRUE
chr07	799946	801674	+	YGR155W	CYS4	ORF-T	SGD	FALSE
chr07	801866	803417	+	YGR156W	PTI1	ORF-T	SGD	FALSE
chr07	803675	806644	+	YGR157W	CHO2	ORF-T	SGD	FALSE
chr07	806939	807678	+	CUT158	CUT158	CUT	XU09	FALSE
chr07	808392	808886	+	SY_G0310W	SY_G0310W	SUT	genenv	TRUE
chr07	810149	810990	+	SY_G0311W	SY_G0311W	SUT	genenv	TRUE
chr07	811493	812205	+	YGR161W-C	YGR161W-C	ORF-T	SGD	FALSE
chr07	812294	812870	+	SY_G0313W	SUT_SY0226	SUT	XU11	FALSE
chr07	827724	828852	+	YGR162W	TIF4631	ORF-T	XU09	FALSE
chr07	829004	830156	+	YGR163W	GTR2	ORF-T	SGD	FALSE
chr07	830596	831804	+	YGR165W	MRPS35	ORF-T	SGD	FALSE
chr07	831924	833740	+	YGR166W	KRE11	ORF-T	SGD	FALSE
chr07	833892	834868	+	YGR167W	CLC1	ORF-T	SGD	FALSE
chr07	835564	836092	+	SY_G0319W	SUT_SY0227	SUT	XU11	FALSE
chr07	838588	842349	+	YGR170W	PSD2	ORF-T	SGD	FALSE
chr07	845317	846645	+	YGR173W	RBG2	ORF-T	SGD	FALSE
chr07	846913	847391	+	tG(GCC)G1	tG(GCC)G1	other	SGD	FALSE
chr07	848021	848261	+	YGR174W-A	YGR174W-A	ORF-T	SGD	FALSE
chr07	851024	851932	+	SUT134	SUT134	SUT	XU09	FALSE
chr07	852266	852553	+	SY_G0325W	SY_G0325W	SUT	genenv	TRUE
chr07	854322	855039	+	SY_G0326W	SY_G0326W	SUT	genenv	TRUE
chr07	857142	857812	+	SY_G0327W	SY_G0327W	SUT	genenv	TRUE
chr07	859753	860266	+	YGR181W	TIM13	ORF-T	SGD	FALSE
chr07	861301	861588	+	CUT159	CUT159	CUT	XU09	FALSE
chr07	867379	867763	+	SUT136	SUT136	SUT	XU09	FALSE
chr07	869267	871603	+	YGR186W	TFG1	ORF-T	SGD	FALSE
chr07	876837	877526	+	YGRWdelta31	YGRWdelta31	other	XU09	FALSE
chr07	878782	879342	+	SY_G0333W	SUT_SY0230	SUT	XU11	FALSE
chr07	879981	880405	+	SY_G0334W	SY_G0334W	SUT	genenv	TRUE
